,casesPer1000,deathsPer1000,NovemberCasesPercent,NovemberDeathsPercent,casesSinceSeptember,deathsSinceSeptember,popData2019,casesSinceNovember,deathsSinceNovember,NY.GDP.PCAP.CD,EN.POP.DNST,SH.MED.BEDS.ZS,SH.MED.PHYS.ZS,SP.POP.65UP.TO.ZS,SH.STA.TRAF.P5,EN.ATM.PM25.MC.M3,countriesAndTerritories,countryterritoryCode,continentExp
21,0.8478914698918538,0.0884795249538165,0.4339622641509434,0.6428571428571428,53.0,0.0,62508.0,23.0,0.0,85748.0654143782,1183.7036827987401,6.3000001907000005,2.39115,14.465040600890855,3.8,11.646359194991,Bermuda,BMU,America
22,0.1978786361837467,0.07478922583374634,0.17880794701986755,0.4581958195819582,151.0,0.0,763094.0,27.0,0.0,3243.23112593497,19.7775277714448,1.7,0.4242,6.092974372683769,17.4,37.926503204094,Bhutan,BTN,Asia
23,2.363654903778321,0.3365730625855655,0.0569580715099401,0.03251612903225806,27213.0,3875.0,11513102.0,1550.0,126.0,3552.0687621415996,10.4801458506416,1.1,1.5901,7.338631645690559,15.5,21.5689865956858,Bolivia,BOL,America
24,5.388138398183428,0.11546010853250202,0.014285714285714284,0.8333333333333333,140.0,3.0,25983.0,2.0,0.0,117155.01563230884,9697.34,8.8,6.80805,8.430223005575826,0.0,10.747580294150922,"Bonaire, Saint Eustatius and Saba",BES,America
25,15.483499232656305,0.3832174390896329,0.4450509675021033,0.5098814229249012,51111.0,1265.0,3300998.0,22747.0,645.0,6073.26520283208,64.92048828125,3.5,2.1616,17.2011511663132,15.7,27.747668964733702,Bosnia_and_Herzegovina,BIH,Europe
26,2.86147997376398,0.009115758411566073,0.2401395631067961,0.14285714285714285,6592.0,21.0,2303703.0,1583.0,3.0,7961.3381401404795,3.9774248760432704,1.8,0.5269,4.36589534127101,23.8,23.094386181065,Botswana,BWA,Africa
27,9.413184211047644,0.2124146039868492,0.16726717566473778,0.13787642203881328,1986648.0,44830.0,211049519.0,332301.0,6181.0,8717.18627810819,25.061716243087602,2.2,2.1643,9.25160803606065,19.7,12.706629474072402,Brazil,BRA,America
28,1.1653847434488729,0.07256420842278101,0.3064062088923967,0.8333333333333333,35.0,0.0,30033.0,0.0,0.0,37811.62055095045,198.68,8.8,6.80805,8.430223005575826,0.0,10.747580294150922,British_Virgin_Islands,VGB,America
29,0.009231564565562572,0.23984662275803637,0.22626195440385033,0.2580357142857143,4.0,0.0,433296.0,0.0,0.0,31086.751079293903,81.39696394686909,2.7,1.609,5.20881175208004,8.0,5.90306546792381,Brunei_Darussalam,BRN,Asia
30,11.606363907401088,0.21114168078206424,0.5710382177364761,0.5663058186738836,81245.0,1478.0,7000039.0,46394.0,837.0,9737.60135083347,64.7110998526161,6.8,4.0332,21.252967270985,10.2,19.1491323370921,Bulgaria,BGR,Europe
31,0.062348118727942874,0.0006397202395132262,0.12470402525651145,0.07692307692307693,1267.0,13.0,20321383.0,158.0,1.0,774.8396902346001,72.1912828947368,0.4,0.0847,2.4072875372920097,30.5,42.9355925055958,Burkina_Faso,BFA,Africa
32,0.015784119042785108,0.2624743276497886,0.2472527472527473,0.234596693658208,182.0,0.0,11530577.0,45.0,0.0,261.247472515742,435.17827102803705,0.8,0.1001,2.31209531524,34.7,38.8962679482295,Burundi,BDI,Africa
33,0.0016983549370146874,0.002040456970885126,0.42857142857142855,0.08998988877654195,28.0,0.0,16486542.0,12.0,0.0,1643.12138876475,92.05641287106279,0.8,0.1927,4.717769196232901,17.8,25.6142918675755,Cambodia,KHM,Asia
34,0.12671784511493048,0.0008501959721038335,0.1915218054284843,0.3181818181818182,3279.0,22.0,25876387.0,628.0,7.0,1497.90917560296,53.3439889149796,1.3,0.0881,2.72364990775371,30.1,72.79309622373529,Cameroon,CMR,Africa
35,4.3834923799761984,0.04741916008852788,0.3654590800714673,0.4402480270574972,163991.0,1774.0,37411038.0,59932.0,781.0,46194.7252255167,4.07518823864492,2.7,2.6102,17.6478968899213,5.8,6.4283831325852505,Canada,CAN,America
36,10.779436152570481,0.11274039160920545,0.18319838056680166,0.1129032258064516,5928.0,62.0,549936.0,1086.0,7.0,3603.7817936777,134.92977667493798,2.1,0.7814,4.698373444134309,25.0,34.778700101066796,Cape_Verde,CPV,Africa
37,0.7544497136170475,0.0884795249538165,0.2857142857142857,0.6428571428571428,49.0,0.0,64948.0,14.0,0.0,85477.28701306871,267.391666666667,3.942139787229645,2.39115,16.966736287556703,3.8,11.62426932698385,Cayman_Islands,CYM,America
38,0.04130508037736827,0.000421480412013962,0.15306122448979592,0.5,196.0,2.0,4745179.0,30.0,1.0,467.90744063633497,7.490412212270059,1.0,0.0721,2.81479015043671,33.6,56.8284973827312,Central_African_Republic,CAF,Africa
39,0.03630803814814708,0.001442288216593062,0.1865284974093264,0.08695652173913042,579.0,23.0,15946882.0,108.0,2.0,709.5403101385331,12.2917336404066,0.4,0.0434,2.4916416230991,27.6,66.0292054967769,Chad,TCD,Africa
40,6.3160499650829065,0.18641797569495835,0.17631284356151108,0.1752052080384942,119702.0,3533.0,18952035.0,21105.0,619.0,14896.453866578899,25.189446066651897,2.2,2.5912,11.881540127768801,12.5,21.0362990619754,Chile,CHL,America
41,0.0012093874478243125,1.1856739684552085e-05,0.1903114186851211,0.18840863764399796,1734.0,17.0,1433783692.0,330.0,0.0,10261.679128374399,148.348833270666,4.2,1.9798,11.4721930236832,18.2,52.664595829198106,China,CHN,Asia
42,11.582686761154669,0.2873492263313283,0.21927706297400296,0.1862426546837193,583066.0,14465.0,50339443.0,127853.0,2694.0,6432.38758339551,44.7487021180712,1.5,2.1848,8.76583000729666,18.5,16.5272102219124,Colombia,COL,America
43,0.1833372312082276,0.07478922583374634,0.2692307692307692,0.4581958195819582,156.0,0.0,850891.0,42.0,0.0,1393.52237156461,447.24447754022697,2.2,0.2715,3.05540342654598,26.5,20.546824599668103,Comoros,COM,Africa
44,0.2601986728380836,0.002601986728380836,0.06357142857142857,0.5123689727463312,1400.0,14.0,5380504.0,89.0,0.0,2011.07239887663,15.3568462664715,1.6,0.1645,2.7214158960455,27.4,46.6382202758892,Congo,COG,Africa
45,16.547397842244994,0.22347426806729032,0.17189071404626216,0.1551418439716312,83524.0,1128.0,5047561.0,14357.0,175.0,12238.374964398401,97.91306306306309,1.2,2.8939,9.88043532311942,16.7,15.7259203021082,Costa_Rica,CRI,America
46,0.11653971990181887,0.0005055109638717535,0.08441775108441775,0.3076923076923077,2997.0,13.0,25716554.0,253.0,4.0,2286.162776855,78.8340534591195,0.4,0.2314,2.87311934294126,23.6,25.8862663364222,Cote_dIvoire,CIV,Africa
47,17.594865471809108,0.20165613164661803,0.4921431658788918,0.5778588807785888,71721.0,822.0,4076246.0,35297.0,475.0,14853.239837463501,73.04937455325229,5.6,2.9996,20.8601352345977,8.1,17.901772288401602,Croatia,HRV,Europe
48,0.317201665436683,0.003264662481545833,0.2133518776077886,0.08108108108108109,3595.0,37.0,11333484.0,767.0,3.0,8821.81889125004,108.99959623149401,5.2,8.4218,15.5649591568629,8.5,19.7060474004201,Cuba,CUB,America
49,7.648862155265782,0.006119089724212628,0.2904,1.0,1250.0,1.0,163423.0,363.0,1.0,19573.892645136002,360.754504504505,2.1,0.86245,17.1688368905424,31.45,17.017611967434604,Cura̤ao,CUW,America
50,6.3523305769272485,0.020550314591065863,0.5093457943925234,0.7777777777777778,5564.0,18.0,875899.0,2834.0,14.0,27858.3709958327,128.708333333333,3.4,1.9509,14.0482656487913,5.1,17.2944061994662,Cyprus,CYP,Europe
51,40.73898101372796,0.5291179177073748,0.3101354808671882,0.5288376220053239,433862.0,5635.0,10649800.0,134556.0,2980.0,23101.7777049854,137.657705257705,6.5,4.1208,19.800744844637197,5.9,16.0712453523646,Czechia,CZE,Europe
52,0.019760211731763296,0.000702841350225983,0.26472303206997083,0.19672131147540986,1715.0,61.0,86790568.0,454.0,12.0,545.216212311342,37.0825923557045,0.8,0.07400000000000001,3.01693961741257,33.7,44.909263598684205,Democratic_Republic_of_the_Congo,COD,Africa
53,7.64336563682112,0.02290701765958828,0.35722655369777817,0.2857142857142857,44378.0,133.0,5806081.0,15853.0,38.0,59822.0929608968,137.976565849012,2.5,4.0099,19.965259128921,4.0,10.029653438569401,Denmark,DNK,Europe
54,0.2670619183057592,0.00102716122425292,0.3307692307692308,0.4246031746031746,260.0,1.0,973557.0,86.0,0.0,3408.84625440838,41.368421052631604,1.4,0.2237,4.60906364271334,24.7,45.5496175977411,Djibouti,DJI,Africa
55,0.6684491978609626,0.14954907608738582,0.5416666666666666,0.6428571428571428,48.0,0.0,71808.0,26.0,0.0,8300.37507427213,95.5,3.8,1.1189,8.430223005575826,10.9,19.4931537608634,Dominica,DMA,America
56,3.630147694976337,0.055964466567842666,0.17681612969423352,0.07653910149750416,38984.0,601.0,10738957.0,6893.0,46.0,8282.1162218645,219.97857586421,1.6,1.56,7.298389657544059,34.6,13.726321150433,Dominican_Republic,DOM,America
57,3.7976460569009736,0.37079125022440573,0.18915109352975948,0.056659422539583976,65979.0,6442.0,17373657.0,12480.0,365.0,6183.823824821729,68.7886817522951,1.5,2.0368,7.372199367064931,21.3,14.8861006610676,Ecuador,ECU,America
58,0.1177430674137036,0.010389680144880951,0.2682741116751269,0.17641418983700866,11820.0,1043.0,100388076.0,3171.0,184.0,3020.03134971543,98.8734692852479,1.6,0.4521,5.276332976328769,9.7,86.9994520503272,Egypt,EGY,Africa
59,1.6470004881034466,0.050669786396634414,0.27406152977702514,0.21100917431192664,10629.0,327.0,6453550.0,2913.0,69.0,4187.2500311069,309.88146718146703,1.3,1.5662,8.46958256947762,22.2,24.472292294692195,El_Salvador,SLV,America
60,0.12020808535806522,0.0014749458326142972,0.098159509202454,1.0,163.0,2.0,1355982.0,16.0,2.0,8131.92388810912,46.6657397504456,2.1,0.4017,2.4245088076130603,24.6,53.2406210371101,Equatorial_Guinea,GNQ,Africa
61,0.0500412196675147,0.19449744775622282,0.18285714285714288,0.4049407114624506,175.0,0.0,3497117.0,32.0,0.0,642.507659063694,31.8215049504951,0.7,0.0628,4.08385636215873,25.3,48.0301986806015,Eritrea,ERI,Africa
62,3.604263220663939,0.012077112362434144,0.4978010471204189,0.4375,4775.0,16.0,1324820.0,2377.0,7.0,23659.8722900339,30.411249137336103,5.0,4.4833,19.991807780044198,6.1,6.73212401545877,Estonia,EST,Europe
63,1.3343401853269612,0.024387418530779973,0.12010443864229765,0.07142857142857142,1532.0,28.0,1148133.0,184.0,2.0,3837.0269938447204,66.05761627906979,2.1,0.3285,4.01478926602388,26.9,17.1687873115117,Eswatini,SWZ,Africa
64,0.4568128258630204,0.0068880154215170564,0.12758061680892205,0.13082901554404144,51199.0,772.0,112078727.0,6532.0,101.0,857.501351042922,109.22455900000001,0.3,0.0769,3.51669045500426,26.7,38.9787377576037,Ethiopia,ETH,Africa
65,0.5931198102016608,0.07256420842278101,1.0,0.8333333333333333,2.0,0.0,3372.0,2.0,0.0,117155.01563230884,9697.34,8.8,6.80805,8.430223005575826,0.0,10.747580294150922,Falkland_Islands_(Malvinas),FLK,America
66,1.7667481562134066,0.09740274506454859,0.034883720930232565,0.6428571428571428,86.0,0.0,48677.0,3.0,0.0,58622.840815806,34.7399698278226,5.050000095350001,4.72135,14.465040600890855,3.8,11.62426932698385,Faroe_Islands,FRO,Europe
67,0.007865566236495104,0.010788737907659392,0.14285714285714285,0.4581958195819582,7.0,0.0,889955.0,1.0,0.0,6220.04642089247,48.3570333880679,2.3,0.86,5.62422959414711,9.6,10.840159904294401,Fiji,FJI,Oceania
68,1.9980358537339893,0.006161743222399604,0.2895238095238095,0.3235294117647059,11025.0,34.0,5517919.0,3192.0,11.0,48685.8539866945,18.1485472672831,4.4,3.8118,22.1406446239043,4.7,5.8613310008192805,Finland,FIN,Europe
69,25.0199055008572,0.20354295158439908,0.37134331669704457,0.5631231671554252,1676656.0,13640.0,67012883.0,622615.0,7681.0,40493.9285720456,122.299437237519,6.5,3.2672,20.3913702817859,5.5,11.814963616289301,France,FRA,Europe
70,40.410333530264786,0.18977030631791894,0.3937621832358674,0.4528301886792453,11286.0,53.0,279285.0,4444.0,24.0,14323.820820245,75.8685792349727,3.75,1.6969999999999998,8.68067615033997,10.75,17.36647641718575,French_Polynesia,PYF,Oceania
71,0.2563774465174553,0.0023014133439627944,0.1687612208258528,0.6,557.0,5.0,2172578.0,94.0,3.0,7667.366861269141,8.224764233321691,6.3,0.6819,3.5447272573287303,23.2,44.385548464417894,Gabon,GAB,Africa
72,0.3130729021133912,0.011074687693807036,0.0380952380952381,0.1153846153846154,735.0,26.0,2347696.0,28.0,3.0,751.2946883887421,225.30652173912998,1.1,0.1021,2.56092543103779,29.7,33.982638553814695,Gambia,GMB,Africa
73,19.563586723452637,0.17113853664541445,0.5210574106994411,0.5789473684210527,78191.0,684.0,3996762.0,40742.0,396.0,4769.18654326351,65.0477623429791,2.6,7.1201,15.0610556287397,15.3,22.196054618119398,Georgia,GEO,Europe
74,6.602351193090688,0.03838870407022529,0.4957837853616531,0.637903984938814,548122.0,3187.0,83019213.0,271750.0,2033.0,46258.87828970519,237.30759674834,8.3,4.2488,21.5629923209089,4.1,12.028767360745,Germany,DEU,Europe
75,0.19110484374014766,0.0014465186864900214,0.3376913813865474,0.14765694076038904,5813.0,44.0,30417858.0,1963.0,0.0,2202.11556738065,130.821429199262,0.9,0.1359,3.09732217813116,24.9,34.713514102152,Ghana,GHA,Africa
76,17.860321604462115,0.02966830831305999,0.3222591362126246,1.0,602.0,1.0,33706.0,194.0,1.0,110918.53229631335,3371.8,8.8,6.80805,14.465040600890855,0.0,10.747580294150922,Gibraltar,GIB,Europe
77,5.816161518020394,0.0720772869922689,0.566147236116455,0.536869340232859,62376.0,773.0,10724599.0,35314.0,415.0,19582.5360108329,83.26518231186971,4.3,5.4789,21.941470126142697,9.2,16.218266380655802,Greece,GRC,Europe
78,0.05294740557712672,0.22696913175368066,0.2674418604651163,0.6428571428571428,3.0,0.0,56660.0,0.0,0.0,54470.956386425496,0.13649165550006098,3.15,4.72135,14.465040600890855,3.8,11.6021794589767,Greenland,GRL,America
79,0.07142729594114391,0.165058233294588,0.5,0.6029411764705882,8.0,0.0,112002.0,4.0,0.0,10965.5131592044,327.805882352941,3.7,1.4067,9.677419354838712,9.3,22.722687475907,Grenada,GRD,America
80,27.60393317194178,0.4961295914402703,0.27804244261585104,0.1686746987951807,4618.0,83.0,167295.0,1284.0,14.0,35712.5621350321,306.977777777778,2.1,1.084,10.1898454218322,31.45,11.634406810239401,Guam,GUM,Oceania
81,2.3210224215532302,0.0671160942346365,0.18085132452765454,0.17457627118644067,40807.0,1180.0,17581476.0,7380.0,206.0,4619.98709708493,152.547125793206,0.6,0.3549,4.928984330777309,16.6,24.0706489340746,Guatemala,GTM,America
82,0.465347148973134,0.15031147489146002,0.5,0.6428571428571428,30.0,0.0,64468.0,15.0,0.0,85612.67621372346,725.5476747327036,4.50000009535,0.43415000000000004,8.430223005575826,8.3,10.94384570718545,Guernsey,GGY,Europe
83,0.25165907852687197,0.0011745134343195645,0.1596141879278158,0.13333333333333333,3214.0,15.0,12771246.0,513.0,2.0,1064.1312373665598,50.5222122741332,0.3,0.0832,2.9419055901045197,28.2,26.062490198745,Guinea,GIN,Africa
84,0.11140512578107227,0.004685262299203972,0.07476635514018691,0.2222222222222222,214.0,9.0,1920917.0,16.0,2.0,697.784402885715,66.6539473684211,1.0,0.1274,2.86326045513561,31.1,29.774702280636,Guinea_Bissau,GNB,Africa
85,4.5479224553671225,0.12902813707642682,0.18286516853932586,0.13861386138613865,3560.0,101.0,782775.0,651.0,14.0,5468.35662903592,3.9573482346964703,1.6,0.8023,6.711584304888049,24.6,22.3755746295002,Guyana,GUY,America
86,0.08514545622915369,0.002752355727949702,0.11887382690302398,0.0822072072072072,959.0,31.0,11263079.0,114.0,0.0,754.58791774842,403.59854862118993,0.7,0.2343,5.0636695460752,15.1,15.0198243767223,Haiti,HTI,America
87,17.177914110429448,0.07256420842278101,0.5071428571428571,0.8333333333333333,14.0,0.0,815.0,0.0,0.0,117155.01563230884,9697.34,8.8,6.80805,8.430223005575826,0.0,10.747580294150922,Holy_See,VAT,Europe
88,4.348501941542861,0.09891120718358032,0.13371558009485382,0.15871369294605808,42381.0,964.0,9746115.0,5667.0,153.0,2574.91219067443,85.6870319063366,0.7,0.3089,4.8281895240945705,16.7,20.628850648765102,Honduras,HND,America
89,13.813912881893295,0.25407367174623,0.4862222222222222,0.5424889246878776,135000.0,2483.0,9772756.0,65640.0,1347.0,16475.7418389402,107.981486799956,7.0,3.4075,19.694457606700198,7.8,15.926048192242401,Hungary,HUN,Europe
90,8.630469675706111,0.042017865996621766,0.12625770853618956,0.8666666666666667,3081.0,15.0,356991.0,389.0,13.0,66944.8255080349,3.5184139650872797,3.2,4.0778,15.192121074474,6.6,6.4811472626574895,Iceland,ISL,Europe
91,3.800692707040613,0.047691124997354034,0.13044799352400596,0.12267133167602738,5193334.0,65166.0,1366417756.0,677460.0,7994.0,2104.1459000333302,454.93807257524696,0.7,0.8571,6.3779241556898,22.6,90.87321046889929,India,IND,Asia
92,1.0751164541670963,0.02884058622591265,0.1926833795032892,0.17501601537475978,290954.0,7805.0,270625567.0,56062.0,1366.0,4135.569262815539,147.75219008926,1.2,0.4269,6.05030268241321,12.2,16.5026533008949,Indonesia,IDN,Asia
93,4.5342823307066284,0.2360521173454007,0.3845486826880877,0.3349683220927856,375955.0,19572.0,82913893.0,144573.0,6556.0,5520.310789323821,50.222420123283996,1.5,1.5844,6.358522055395629,20.5,38.9787602813703,Iran,IRN,Asia
94,7.268876462297978,0.11864729164534565,0.16197355619483586,0.1631646655231561,285738.0,4664.0,39309789.0,46282.0,761.0,5955.109010368161,88.53057003546171,1.4,0.7079,3.3985331335967897,20.7,61.6362357139826,Iraq,IRQ,Asia
95,7.904588682446209,0.040984943640604864,0.1668214414693288,0.3482587064676617,38766.0,201.0,4904240.0,6467.0,70.0,78660.9564629603,70.65344752503991,2.8,3.3125,14.222830745346402,4.1,8.20857673526837,Ireland,IRL,Europe
96,0.3191904384730875,0.011821868091595834,0.3703703703703704,1.0,27.0,1.0,84589.0,10.0,1.0,80989.17221145019,147.50350877193,1.58427938375929,1.449,16.966736287556703,7.75,10.9769902949729,Isle_of_Man,IMN,Europe
97,24.583968796764736,0.2115179133487875,0.04659568372803667,0.1148723640399556,209440.0,1802.0,8519373.0,9759.0,207.0,43641.3977358108,410.480591497227,3.1,4.6249,12.208674413633801,4.2,21.381102240014602,Israel,ISR,Asia
98,14.518565133011437,0.15251937116955785,0.5669961453053288,0.6910710406256789,876334.0,9206.0,60359546.0,496878.0,6362.0,33189.5657988542,205.418372203713,3.4,3.9774,23.0121366488811,5.6,16.7507119446607,Italy,ITA,Europe
99,2.517741718298518,0.07054968037263798,0.10440522699717096,0.1153846153846154,7423.0,208.0,2948277.0,775.0,24.0,5582.263777552111,270.993074792244,1.7,1.3061,8.922391673243949,13.6,13.4041505299481,Jamaica,JAM,America
100,0.3847697063996357,0.004761142806387364,0.3336269769728755,0.2119205298013245,48812.0,604.0,126860299.0,16285.0,128.0,40246.8801284164,347.07345841562403,13.4,2.4115,28.002049277811498,4.1,11.7047781866642,Japan,JPN,Asia
101,3.3210879810011504,0.20293936940179663,0.441340782122905,0.21405228758169936,358.0,0.0,107796.0,158.0,0.0,18235.615417211466,435.308760683761,10.6400001526,1.03575,11.89946319026315,8.75,16.23291429997505,Jersey,JEY,Europe
102,13.79362299225566,0.1671996299235663,0.5167182195939399,0.5518058022498521,139339.0,1689.0,10101697.0,71999.0,932.0,4330.3293459325705,112.14249831043001,1.4,2.3237,3.8934162923565094,24.4,33.0060811782318,Jordan,JOR,Asia
103,1.613838029072479,0.02889265451694608,0.36450783259293895,0.16977611940298507,29939.0,536.0,18551428.0,10913.0,91.0,9731.14520688729,6.76982572137645,6.7,3.98,7.652343940980929,17.6,13.824288355390902,Kazakhstan,KAZ,Asia
104,0.6698372219087063,0.01283905397513564,0.4394593366651522,0.397037037037037,35216.0,675.0,52573967.0,15476.0,268.0,1816.5469164389,90.29941666373828,1.4,0.1565,2.4238267098436697,27.8,28.5783742715702,Kenya,KEN,Africa
105,8.497052553619504,0.16291299556409594,0.607773851590106,0.447098976109215,15282.0,293.0,1798506.0,9288.0,131.0,4417.50993975428,164.50840451915101,3.4,1.6589500000000001,11.599885729226905,20.200000000000003,21.60057989823405,Kosovo,XKX,Europe
106,12.290005626234084,0.07249689035879306,0.21282274441543367,0.20327868852459016,51705.0,305.0,4207077.0,11004.0,62.0,32031.980102598798,232.172390572391,2.0,2.6463,2.76383898297229,17.6,60.7451595380732,Kuwait,KWT,Asia
107,3.5234608783776307,0.0219768195988342,0.33734406794656285,0.3829787234042553,22606.0,141.0,6415851.0,7626.0,54.0,1309.3929916551199,32.965589155370196,4.5,2.213,4.60029458294692,15.4,22.737768057102,Kyrgyzstan,KGZ,Asia
108,0.0002789611931504984,0.19507152310876968,0.3641250119682937,0.35531785779055003,2.0,0.0,7169456.0,0.0,0.0,2534.89827724281,30.5957842287695,1.5,0.3726,4.16398457065425,16.6,25.1095383439169,Laos,LAO,Asia
109,4.603201720028667,0.04531325522092035,0.5150486535415252,0.5977011494252874,8838.0,87.0,1919968.0,4552.0,52.0,17836.364886595802,30.993470569314898,5.8,3.1905,20.3365110033182,9.3,13.4264575158321,Latvia,LVA,Europe
110,12.748061506111185,0.0942280368084468,0.28305319404556223,0.2801857585139319,87397.0,646.0,6855709.0,24738.0,181.0,7784.3168569297595,669.4941348973609,2.9,2.1038,7.27329163283236,18.1,30.621110507606602,Lebanon,LBN,Asia
111,0.4587658868273963,0.00611687849103195,0.0964102564102564,0.07692307692307693,975.0,13.0,2125267.0,94.0,1.0,1157.5351643314698,69.437812911726,1.3,0.0692,4.925825825260629,28.9,28.0286535158261,Lesotho,LSO,Africa
112,0.03929214193617903,0.11210040118956396,0.3711340206185567,0.17763285964570763,194.0,0.0,4937374.0,72.0,0.0,621.892953622715,50.030907392026606,0.8,0.0376,3.28569397416521,35.9,17.9841124551525,Liberia,LBR,Africa
113,8.73558252635614,0.11257916506392593,0.20268558398783887,0.19397116644823068,59205.0,763.0,6777453.0,12000.0,148.0,7683.750611229591,3.7956323811905404,3.7,2.0905,4.45823887797361,26.1,54.254681793931894,Libya,LBY,Africa
